enterprise_id,enterprise_type,fiscal_quarter,revenue_inr,raw_material_cost,energy_cost,logistics_cost,labour_cost,opex_total,capex,gst_input_credit,gst_output_tax,gst_refund_claimed,gst_refund_anomaly,export_incentive_claimed,bank_od_utilization_pct,related_party_txn_pct,is_shell_entity
UDYAM-TN-01-20-0816233,Micro,2022Q4,153415,53419,16268,11702,31725,113115,1352,19413,27615,19413,0,7398,64.5,7.8,0
UDYAM-TN-01-20-0816233,Micro,2023Q1,203192,69642,12476,18027,32003,132148,6872,20300,36575,20300,0,4455,57.7,7.8,0
UDYAM-TN-01-20-0816233,Micro,2023Q2,248601,115193,17906,13144,25411,171655,6403,29113,44748,29113,0,461,48.6,7.8,0
UDYAM-TN-01-20-0816233,Micro,2023Q3,201337,87066,17740,12364,46230,163401,7610,25989,36241,25989,0,1647,70.9,7.8,0
UDYAM-TN-01-20-0816233,Micro,2023Q4,174852,54913,15115,9452,32137,111618,916,16127,31473,16127,0,7428,70.8,7.8,0
UDYAM-TN-01-20-0816233,Micro,2024Q1,258499,112863,16565,17215,62256,208899,562,36002,46530,36002,0,11930,38.9,7.8,0
UDYAM-TN-01-20-0816233,Micro,2024Q2,294884,138153,28250,17211,40165,223780,3458,36564,53079,36564,0,14414,78.4,7.8,0
UDYAM-TN-01-20-0816233,Micro,2024Q3,262737,96646,28976,17478,36295,179394,12554,30742,47293,30742,0,5715,26.2,7.8,0
UDYAM-TN-01-20-0816233,Micro,2024Q4,197012,96927,17593,15494,28849,158864,5852,27936,35462,27936,0,9827,15.7,7.8,0
UDYAM-TN-34-23-0657194,Micro,2022Q1,1326502,493834,97907,90242,189247,871230,23122,135184,238770,135184,0,56029,89.3,5.0,0
UDYAM-TN-34-23-0657194,Micro,2022Q2,1540895,570556,134361,96763,205061,1006741,859,162369,277361,162369,0,39785,88.6,5.0,0
UDYAM-TN-34-23-0657194,Micro,2022Q3,1199070,489688,71888,76425,194100,832101,32394,124900,215833,124900,0,19540,69.7,5.0,0
UDYAM-TN-34-23-0657194,Micro,2022Q4,1039079,468037,86126,90193,122185,766541,50431,127046,187034,127046,0,13006,42.6,5.0,0
UDYAM-TN-34-23-0657194,Micro,2023Q1,1062740,361347,84553,60034,126421,632356,24618,106387,191293,106387,0,51256,18.7,5.0,0
UDYAM-TN-34-23-0657194,Micro,2023Q2,1739469,731613,207255,88454,185650,1212971,38070,174768,313104,174768,0,35081,41.1,5.0,0
UDYAM-TN-34-23-0657194,Micro,2023Q3,1127060,475787,88423,88349,156315,808875,35236,124935,202871,124935,0,33686,21.6,5.0,0
UDYAM-TN-34-23-0657194,Micro,2023Q4,887429,400175,46153,46408,94211,586948,2634,92651,159737,92651,0,15599,15.6,5.0,0
UDYAM-TN-34-23-0657194,Micro,2024Q1,1141527,542469,134957,74034,226666,978126,31529,155306,205475,155306,0,30362,23.5,5.0,0
UDYAM-TN-34-23-0657194,Micro,2024Q2,1438946,597433,156939,86238,343351,1183961,39540,203966,259010,203966,0,55044,40.0,5.0,0
UDYAM-TN-34-23-0657194,Micro,2024Q3,1178269,408496,91652,97018,128812,725979,49685,129359,212088,129359,0,19515,93.7,5.0,0
UDYAM-TN-34-23-0657194,Micro,2024Q4,1056222,336297,67494,87374,168209,659374,41680,100580,190120,100580,0,8145,63.3,5.0,0
UDYAM-TN-27-21-0511946,Micro,2022Q1,216427,86892,11077,20365,42671,161005,5176,25206,38957,25206,0,6650,81.8,5.0,0
UDYAM-TN-27-21-0511946,Micro,2022Q2,276423,132811,18840,15749,52346,219745,5991,39195,49756,39195,0,11902,79.0,5.0,0
UDYAM-TN-27-21-0511946,Micro,2022Q3,205615,68157,14442,14945,38099,135643,492,24183,37011,24183,0,1593,36.9,5.0,0
UDYAM-TN-27-21-0511946,Micro,2022Q4,203588,79851,17027,16280,36398,149556,9543,24436,36646,24436,0,8824,76.0,5.0,0
UDYAM-TN-27-21-0511946,Micro,2023Q1,208712,81822,17564,19026,20967,139379,6258,23812,37568,23812,0,2567,15.9,5.0,0
UDYAM-TN-27-21-0511946,Micro,2023Q2,329826,139317,36505,20688,59244,255755,11395,42691,59369,42691,0,7695,78.4,5.0,0
UDYAM-TN-27-21-0511946,Micro,2023Q3,255894,85180,17328,19273,45484,167264,503,27077,46061,27077,0,7252,55.9,5.0,0
UDYAM-TN-27-21-0511946,Micro,2023Q4,210149,65853,18833,11033,29056,124775,1220,22443,37827,22443,0,5202,19.6,5.0,0
UDYAM-TN-27-21-0511946,Micro,2024Q1,254435,109146,13733,22153,39625,184658,4401,32585,45798,32585,0,8947,47.7,5.0,0
UDYAM-TN-27-21-0511946,Micro,2024Q2,291582,101486,19217,27342,61973,210018,7306,34825,52485,34825,0,12379,63.2,5.0,0
UDYAM-TN-27-21-0511946,Micro,2024Q3,229605,80657,24554,21214,53704,180129,4193,31615,41329,31615,0,6056,12.4,5.0,0
UDYAM-TN-27-21-0511946,Micro,2024Q4,184601,82679,16563,14535,26047,139824,4388,24202,33228,24202,0,7050,15.9,5.0,0
UDYAM-TN-18-23-0264526,Medium,2022Q1,120256055,52357619,13825865,6803227,23058220,96044931,5292994,15511716,21646090,15511716,0,2840409,72.7,0.8,0
UDYAM-TN-18-23-0264526,Medium,2022Q2,161083566,56094904,17927905,13958724,27153019,115134551,4737207,18508370,28995042,18508370,0,1722398,47.2,0.8,0
UDYAM-TN-18-23-0264526,Medium,2022Q3,126759288,54778086,13786132,8999088,29320968,106884274,6169206,16258253,22816672,16258253,0,6134054,54.6,0.8,0
UDYAM-TN-18-23-0264526,Medium,2022Q4,87222406,41597175,6583840,8616265,17643472,74440752,1361799,10841832,15700033,10841832,0,2254679,50.8,0.8,0
UDYAM-TN-18-23-0264526,Medium,2023Q1,117320794,41786125,8798402,8341354,25343954,84269834,1799665,14791069,21117743,14791069,0,3881858,54.2,0.8,0
UDYAM-TN-18-23-0264526,Medium,2023Q2,127184277,48501853,8096703,9531359,23913290,90043206,945062,15690959,22893170,15690959,0,349198,11.3,0.8,0
UDYAM-TN-18-23-0264526,Medium,2023Q3,134505542,60734685,9714495,7010508,31375349,108835037,5819319,17887792,24210998,17887792,0,868931,15.2,0.8,0
UDYAM-TN-18-23-0264526,Medium,2023Q4,110858762,43871477,11972229,9206119,15234542,80284367,4622406,14219667,19954577,14219667,0,613340,22.6,0.8,0
UDYAM-TN-18-23-0264526,Medium,2024Q1,125723494,45617600,10214983,10626456,18297574,84756614,2168796,14425701,22630229,14425701,0,3895507,40.0,0.8,0
UDYAM-TN-18-23-0264526,Medium,2024Q2,132559641,44959012,6932816,12488035,18219774,82599638,359787,14537619,23860735,14537619,0,1952224,81.2,0.8,0
UDYAM-TN-18-23-0264526,Medium,2024Q3,111368700,41749164,11416707,10074038,20200093,83440002,3499982,12566831,20046366,12566831,0,4433377,23.0,0.8,0
UDYAM-TN-18-23-0264526,Medium,2024Q4,91526322,43490743,5322217,6685256,11197454,66695670,3061098,9829396,16474738,9829396,0,2117028,51.0,0.8,0
UDYAM-TN-20-20-0606795,Small,2022Q1,10610622,4405896,856809,639672,2388973,8291350,124620,1212267,1909912,1212267,0,13213,62.5,14.4,0
UDYAM-TN-20-20-0606795,Small,2022Q2,12754757,6304137,1526938,773232,2642582,11246888,333134,1917294,2295856,1917294,0,625580,76.6,14.4,0
UDYAM-TN-20-20-0606795,Small,2022Q3,9995820,4252488,741829,643374,2250131,7887822,43310,1377132,1799248,1377132,0,497673,61.1,14.4,0
UDYAM-TN-20-20-0606795,Small,2022Q4,8785672,4327955,959668,533277,1383669,7204569,259612,1232239,1581421,1232239,0,228162,25.5,14.4,0
UDYAM-TN-20-20-0606795,Small,2023Q1,10562940,4469625,1050627,895291,1308157,7723700,477161,1180009,1901329,1180009,0,166888,28.6,14.4,0
UDYAM-TN-20-20-0606795,Small,2023Q2,14146996,6506526,775108,1166985,3426290,11874909,663951,2017835,2546459,2017835,0,84467,18.3,14.4,0
UDYAM-TN-20-20-0606795,Small,2023Q3,13382990,4474103,1096278,1070666,2707895,9348941,553938,1459330,2408938,1459330,0,278549,88.5,14.4,0
UDYAM-TN-20-20-0606795,Small,2023Q4,7641570,2794925,603402,614431,854914,4867672,272843,815786,1375483,815786,0,41895,80.1,14.4,0
UDYAM-TN-20-20-0606795,Small,2024Q1,13395659,4935477,1586056,846903,3306813,10675249,175458,1856500,2411219,1856500,0,96891,52.9,14.4,0
UDYAM-TN-20-20-0606795,Small,2024Q2,13689458,5309908,1630637,1108111,3177801,11226457,672532,1630711,2464103,1630711,0,436503,74.6,14.4,0
UDYAM-TN-20-20-0606795,Small,2024Q3,12497949,4898356,1481716,1051689,1674758,9106519,545424,1524088,2249631,1524088,0,393542,43.6,14.4,0
UDYAM-TN-20-20-0606795,Small,2024Q4,9826782,3518346,1016566,661087,1836715,7032714,28644,1112323,1768821,1112323,0,57686,52.4,14.4,0
UDYAM-TN-10-23-0184693,Micro,2022Q1,637763,317166,47201,46103,131155,541624,27057,88900,114797,88900,0,23810,69.7,12.1,0
UDYAM-TN-10-23-0184693,Micro,2022Q2,782785,256896,71968,57092,174291,560247,35508,92884,140901,92884,0,31400,57.5,12.1,0
UDYAM-TN-10-23-0184693,Micro,2022Q3,801671,254942,82087,79015,146108,562151,6934,89110,144301,89110,0,18762,24.3,12.1,0
UDYAM-TN-10-23-0184693,Micro,2022Q4,470927,193138,25701,46197,98880,363915,6250,60391,84767,60391,0,15825,32.6,12.1,0
UDYAM-TN-10-23-0184693,Micro,2023Q1,822564,398217,51778,43197,158632,651825,34069,95315,148061,95315,0,25367,55.0,12.1,0
UDYAM-TN-10-23-0184693,Micro,2023Q2,704537,220469,64068,54396,111634,450567,26857,66673,126817,66673,0,20540,93.1,12.1,0
UDYAM-TN-10-23-0184693,Micro,2023Q3,851993,288272,97728,54886,177494,618380,21538,92912,153359,92912,0,25630,70.5,12.1,0
UDYAM-TN-10-23-0184693,Micro,2023Q4,486362,191439,29986,26396,120852,368674,19118,53915,87545,53915,0,19056,82.7,12.1,0
UDYAM-TN-10-23-0184693,Micro,2024Q1,583902,252836,57299,31599,96438,438172,7504,70578,105102,70578,0,17759,34.8,12.1,0
UDYAM-TN-10-23-0184693,Micro,2024Q2,980571,431771,101856,92355,183162,809144,47862,130839,176503,130839,0,46785,39.4,12.1,0
UDYAM-TN-10-23-0184693,Micro,2024Q3,697199,346829,66419,47671,111970,572890,33810,89515,125496,89515,0,3156,36.8,12.1,0
UDYAM-TN-10-23-0184693,Micro,2024Q4,513015,210872,52414,28758,89094,381137,23172,57544,92343,57544,0,3328,81.0,12.1,0
UDYAM-TN-18-20-0541723,Micro,2022Q1,412418,166816,33650,36572,70395,307432,9331,44688,74235,44688,0,11502,75.6,7.3,0
UDYAM-TN-18-20-0541723,Micro,2022Q2,482747,213337,56120,36827,93035,399318,7467,57792,86894,57792,0,24041,88.7,7.3,0
UDYAM-TN-18-20-0541723,Micro,2022Q3,385810,135710,39107,35355,61764,271936,5344,47836,69446,47836,0,18624,10.7,7.3,0
UDYAM-TN-18-20-0541723,Micro,2022Q4,315173,121504,28680,18975,34365,203524,2808,33706,56731,33706,0,5265,93.4,7.3,0
UDYAM-TN-18-20-0541723,Micro,2023Q1,379410,131229,28311,25797,68841,254178,4290,42135,68294,42135,0,10832,85.4,7.3,0
UDYAM-TN-18-20-0541723,Micro,2023Q2,473274,210558,31859,44210,62155,348782,14247,58722,85189,58722,0,43,93.7,7.3,0
UDYAM-TN-18-20-0541723,Micro,2023Q3,405674,180646,28520,40536,60086,309788,17843,45318,73021,45318,0,5490,56.0,7.3,0
UDYAM-TN-18-20-0541723,Micro,2023Q4,304789,133912,23817,25061,60078,242867,14245,42683,54862,42683,0,2417,34.7,7.3,0
UDYAM-TN-18-20-0541723,Micro,2024Q1,423891,134426,30384,40357,84895,290061,15667,50102,76300,50102,0,6253,95.0,7.3,0
UDYAM-TN-18-20-0541723,Micro,2024Q2,430897,152231,47061,33025,65916,298233,14859,46602,77561,46602,0,15505,67.3,7.3,0
UDYAM-TN-18-20-0541723,Micro,2024Q3,449775,162691,51582,28448,51034,293755,18327,51866,80959,51866,0,13755,65.8,7.3,0
UDYAM-TN-18-20-0541723,Micro,2024Q4,340418,135669,19862,26467,34852,216849,7873,35218,61275,35218,0,1361,35.1,7.3,0
UDYAM-TN-35-21-0200846,Micro,2022Q1,1687355,766749,150425,146749,246164,1310087,2732,225963,303724,514067,1,34315,52.0,86.6,1
UDYAM-TN-35-21-0200846,Micro,2022Q2,2251037,948188,264918,130541,517870,1861518,20905,312000,405187,1188693,1,9522,32.6,86.6,1
UDYAM-TN-35-21-0200846,Micro,2022Q3,2157507,972474,178418,114838,438327,1704057,81130,283385,388351,1299228,1,36111,78.4,86.6,1
UDYAM-TN-35-21-0200846,Micro,2022Q4,1372669,554267,85902,99081,233561,972811,26810,172573,247080,498853,1,11088,21.1,86.6,1
UDYAM-TN-35-21-0200846,Micro,2023Q1,1648193,571056,118093,156796,334599,1180545,11005,195718,296675,762969,1,27974,79.7,86.6,1
UDYAM-TN-35-21-0200846,Micro,2023Q2,2300366,999690,180461,130353,404908,1715412,33727,291689,414066,837172,1,64668,76.7,86.6,1
UDYAM-TN-35-21-0200846,Micro,2023Q3,2009270,819429,119105,177004,210160,1325697,53036,227696,361669,552559,1,28404,37.3,86.6,1
UDYAM-TN-35-21-0200846,Micro,2023Q4,1246161,591142,102592,86174,148270,928177,38620,146642,224309,641374,1,42524,49.7,86.6,1
UDYAM-TN-35-21-0200846,Micro,2024Q1,1465304,628844,88632,90940,204359,1012775,25405,165717,263755,752285,1,56401,53.5,86.6,1
UDYAM-TN-35-21-0200846,Micro,2024Q2,2048918,708076,181571,128531,239081,1257259,45599,212413,368805,559174,1,76570,44.6,86.6,1
UDYAM-TN-35-21-0200846,Micro,2024Q3,1992316,716162,234985,195347,294458,1440952,3558,208491,358617,657706,1,98411,44.6,86.6,1
UDYAM-TN-35-21-0200846,Micro,2024Q4,1608196,778027,143108,88554,198088,1207776,30219,194590,289475,672593,1,30397,76.8,86.6,1
UDYAM-TN-12-20-0264743,Micro,2022Q1,224629,78585,17144,12641,40904,149273,3786,23626,40433,23626,0,1485,44.2,9.4,0
UDYAM-TN-12-20-0264743,Micro,2022Q2,350814,159352,19579,19628,76249,274808,15396,46931,63147,46931,0,10479,10.3,9.4,0
UDYAM-TN-12-20-0264743,Micro,2022Q3,230355,83342,18273,20247,36448,158311,2301,27161,41464,27161,0,16,28.3,9.4,0
UDYAM-TN-12-20-0264743,Micro,2022Q4,185180,90125,17261,16133,20070,143589,2968,23661,33332,23661,0,7728,94.2,9.4,0
UDYAM-TN-12-20-0264743,Micro,2023Q1,280057,95775,18809,16802,69942,201328,6566,33587,50410,33587,0,7335,74.1,9.4,0
UDYAM-TN-12-20-0264743,Micro,2023Q2,311103,121371,21132,15963,74119,232585,14672,35146,55999,35146,0,5356,46.4,9.4,0
UDYAM-TN-12-20-0264743,Micro,2023Q3,214559,83825,16300,15222,49695,165042,6360,23808,38621,23808,0,10365,22.8,9.4,0
UDYAM-TN-12-20-0264743,Micro,2023Q4,193750,76220,16286,16246,37092,145844,4650,22463,34875,22463,0,1989,12.5,9.4,0
UDYAM-TN-12-20-0264743,Micro,2024Q1,307830,118948,35010,24699,70055,248711,13234,38457,55409,38457,0,10251,55.9,9.4,0
UDYAM-TN-12-20-0264743,Micro,2024Q2,348577,168098,28714,30827,61846,289485,4669,43197,62744,43197,0,5185,12.7,9.4,0
UDYAM-TN-12-20-0264743,Micro,2024Q3,215080,95185,21830,16442,23855,157312,8950,22935,38714,22935,0,10435,31.8,9.4,0
UDYAM-TN-12-20-0264743,Micro,2024Q4,201609,88630,15843,13256,23674,141403,5058,25155,36290,25155,0,1427,34.2,9.4,0
UDYAM-TN-07-21-0655901,Micro,2022Q1,621602,209270,42238,47506,83190,382204,14417,67295,111888,67295,0,28829,86.3,2.6,0
UDYAM-TN-07-21-0655901,Micro,2022Q2,650837,292801,63374,59697,129556,545428,2306,92029,117151,92029,0,6026,80.1,2.6,0
UDYAM-TN-07-21-0655901,Micro,2022Q3,681090,317800,66395,44007,84670,512873,21965,80448,122596,80448,0,20835,38.1,2.6,0
UDYAM-TN-07-21-0655901,Micro,2022Q4,462189,202909,48238,45237,111033,407417,19417,64590,83194,64590,0,9388,17.3,2.6,0
UDYAM-TN-07-21-0655901,Micro,2023Q1,475827,189416,56176,40541,101704,387837,6213,57932,85649,57932,0,12058,54.1,2.6,0
UDYAM-TN-07-21-0655901,Micro,2023Q2,628895,224397,43564,41738,139055,448753,23538,80487,113201,80487,0,11790,14.3,2.6,0
UDYAM-TN-07-21-0655901,Micro,2023Q3,551972,254198,65763,45278,58890,424130,13598,69113,99355,69113,0,4172,63.9,2.6,0
UDYAM-TN-07-21-0655901,Micro,2023Q4,440979,206754,40220,43366,104305,394645,6641,67225,79376,67225,0,12420,54.9,2.6,0
UDYAM-TN-07-21-0655901,Micro,2024Q1,545095,229448,58500,42016,135285,465250,21403,80995,98117,80995,0,11887,87.7,2.6,0
UDYAM-TN-07-21-0655901,Micro,2024Q2,700338,232911,54915,45728,164503,498057,7844,75183,126061,75183,0,21823,12.6,2.6,0
UDYAM-TN-07-21-0655901,Micro,2024Q3,541985,183406,62475,36819,132991,415691,14003,73548,97557,73548,0,10640,74.8,2.6,0
UDYAM-TN-07-21-0655901,Micro,2024Q4,385541,135165,26270,34007,42245,237688,593,42761,69397,42761,0,6926,47.6,2.6,0
UDYAM-TN-05-20-0173983,Small,2022Q1,16102364,7516783,1894826,937010,2088188,12436807,410581,1843390,2898426,1843390,0,407444,44.4,6.0,0
UDYAM-TN-05-20-0173983,Small,2022Q2,19533800,6870423,1569748,1545646,4324262,14310078,120436,2188430,3516084,2188430,0,498151,78.1,6.0,0
UDYAM-TN-05-20-0173983,Small,2022Q3,18690912,6636363,1835501,1179580,3389064,13040509,372885,2071489,3364364,2071489,0,782224,93.5,6.0,0
UDYAM-TN-05-20-0173983,Small,2022Q4,11636313,4693693,1082921,889791,2690699,9357104,258483,1561682,2094536,1561682,0,225931,63.0,6.0,0
UDYAM-TN-05-20-0173983,Small,2023Q1,20787345,9436690,1756255,1687535,3454872,16335351,89064,2411489,3741722,2411489,0,50734,93.2,6.0,0
UDYAM-TN-05-20-0173983,Small,2023Q2,20229472,7776141,1983101,2004036,2978587,14741864,320714,2480303,3641305,2480303,0,731457,15.8,6.0,0
UDYAM-TN-05-20-0173983,Small,2023Q3,17200258,5997134,1477568,1458051,1844757,10777510,39890,1793376,3096047,1793376,0,504488,76.6,6.0,0
UDYAM-TN-05-20-0173983,Small,2023Q4,15045782,5985638,1294481,1205575,2370406,10856100,217996,1777378,2708241,1777378,0,651164,38.3,6.0,0
UDYAM-TN-05-20-0173983,Small,2024Q1,18766258,8245218,1368133,1391974,3639458,14644783,19238,2161955,3377926,2161955,0,649986,23.9,6.0,0
UDYAM-TN-05-20-0173983,Small,2024Q2,19136308,6367587,2181722,1030279,2313552,11893140,844404,2076559,3444536,2076559,0,159000,43.5,6.0,0
UDYAM-TN-05-20-0173983,Small,2024Q3,16630640,5171405,929866,971740,3422780,10495792,84580,1565807,2993515,1565807,0,295916,31.2,6.0,0
UDYAM-TN-05-20-0173983,Small,2024Q4,15329719,4711353,780834,1344007,3046194,9882388,291704,1611268,2759350,1611268,0,373429,50.5,6.0,0
UDYAM-TN-29-22-0190306,Micro,2022Q1,679477,290033,46499,58708,91061,486300,13492,80972,122306,80972,0,4114,85.4,14.5,0
UDYAM-TN-29-22-0190306,Micro,2022Q2,944242,366604,58760,88311,191312,704987,37683,125062,169964,125062,0,32103,29.0,14.5,0
UDYAM-TN-29-22-0190306,Micro,2022Q3,834165,380187,89753,48252,86169,604362,17676,89907,150150,89907,0,13696,58.6,14.5,0
UDYAM-TN-29-22-0190306,Micro,2022Q4,660342,248481,54875,55968,114411,473736,11455,85130,118862,85130,0,3870,81.2,14.5,0
UDYAM-TN-29-22-0190306,Micro,2023Q1,794525,370430,51135,55345,101615,578526,39047,93796,143015,93796,0,10529,48.9,14.5,0
UDYAM-TN-29-22-0190306,Micro,2023Q2,1124877,340474,80324,71122,150764,642684,33350,93170,202478,93170,0,54339,12.1,14.5,0
UDYAM-TN-29-22-0190306,Micro,2023Q3,671337,235986,66036,42710,142171,486903,14535,76855,120841,76855,0,18836,47.4,14.5,0
UDYAM-TN-29-22-0190306,Micro,2023Q4,617209,279345,54708,37204,97049,468306,2671,83508,111098,83508,0,26878,71.3,14.5,0
UDYAM-TN-29-22-0190306,Micro,2024Q1,796152,393781,94847,73346,130255,692230,39519,123930,143307,123930,0,32623,28.3,14.5,0
UDYAM-TN-29-22-0190306,Micro,2024Q2,1117939,524244,107546,79921,136053,847763,12548,130435,201229,130435,0,48303,17.0,14.5,0
UDYAM-TN-29-22-0190306,Micro,2024Q3,655025,233520,68967,65024,159323,526834,7433,85429,117904,85429,0,14091,54.8,14.5,0
UDYAM-TN-29-22-0190306,Micro,2024Q4,582824,248723,61843,57021,106984,474571,25755,81459,104908,81459,0,25326,27.1,14.5,0
UDYAM-TN-30-23-0056838,Small,2022Q1,7880999,2719580,585904,464463,1212469,4982416,166824,855331,1418580,855331,0,108675,31.3,9.4,0
UDYAM-TN-30-23-0056838,Small,2022Q2,9431578,4526065,480808,561289,2184126,7752288,195428,1197024,1697684,1197024,0,455698,34.7,9.4,0
UDYAM-TN-30-23-0056838,Small,2022Q3,8357630,3170460,750868,547732,1317254,5786314,321105,950338,1504373,950338,0,144583,41.9,9.4,0
UDYAM-TN-30-23-0056838,Small,2022Q4,6674074,2882885,646527,649212,1316843,5495466,225809,974766,1201333,974766,0,25139,90.4,9.4,0
UDYAM-TN-30-23-0056838,Small,2023Q1,6917780,3007775,763547,563549,1492922,5827793,129309,884748,1245200,884748,0,271882,60.4,9.4,0
UDYAM-TN-30-23-0056838,Small,2023Q2,7097641,2319414,575081,628784,889587,4412865,104642,736762,1277575,736762,0,182821,93.2,9.4,0
UDYAM-TN-30-23-0056838,Small,2023Q3,6083413,1901634,429423,401261,751204,3483523,198552,550396,1095014,550396,0,187264,90.1,9.4,0
UDYAM-TN-30-23-0056838,Small,2023Q4,4751806,1766147,517505,294018,593048,3170717,46955,502047,855325,502047,0,37511,42.0,9.4,0
UDYAM-TN-30-23-0056838,Small,2024Q1,6800160,2921383,543540,552438,1040861,5058222,271111,748838,1224029,748838,0,165092,56.2,9.4,0
UDYAM-TN-30-23-0056838,Small,2024Q2,7643317,2678625,895432,463259,1602748,5640064,71778,834369,1375797,834369,0,330606,66.2,9.4,0
UDYAM-TN-30-23-0056838,Small,2024Q3,7894908,2715771,769981,444542,1299276,5229569,276856,761342,1421084,761342,0,279362,47.1,9.4,0
UDYAM-TN-30-23-0056838,Small,2024Q4,4728287,1928621,253800,425055,625721,3233197,214137,546251,851092,546251,0,76475,82.1,9.4,0
UDYAM-TN-19-22-0435674,Medium,2022Q1,128737934,61906913,7495662,8114509,18412821,95929905,1188971,13910243,23172828,13910243,0,1587705,49.6,8.3,0
UDYAM-TN-19-22-0435674,Medium,2022Q2,108205121,48700985,8119545,7830011,20885874,85536414,1427459,12530895,19476922,12530895,0,5136924,94.9,8.3,0
UDYAM-TN-19-22-0435674,Medium,2022Q3,100361119,42788494,8425831,6199673,24152403,81566402,30069,14339601,18065001,14339601,0,3600926,53.7,8.3,0
UDYAM-TN-19-22-0435674,Medium,2022Q4,76248592,31578751,4227974,6192884,8143014,50142623,1787224,8456578,13724747,8456578,0,3252675,12.5,8.3,0
UDYAM-TN-19-22-0435674,Medium,2023Q1,94118706,31915302,5245806,9269044,12619217,59049369,2426583,10322301,16941367,10322301,0,780474,28.3,8.3,0
UDYAM-TN-19-22-0435674,Medium,2023Q2,130361809,40291416,10151376,7627766,29868165,87938723,1495770,14846178,23465126,14846178,0,1271438,22.7,8.3,0
UDYAM-TN-19-22-0435674,Medium,2023Q3,104054950,42199830,5783965,5824955,11356649,65165399,1167149,9409081,18729891,9409081,0,2155325,32.6,8.3,0
UDYAM-TN-19-22-0435674,Medium,2023Q4,71728865,34861733,6366848,4892757,12477973,58599310,1066046,9310233,12911196,9310233,0,2939707,42.0,8.3,0
UDYAM-TN-19-22-0435674,Medium,2024Q1,128208707,48446434,7109404,11248044,25990494,92794377,5797942,14271652,23077567,14271652,0,1036124,80.2,8.3,0
UDYAM-TN-19-22-0435674,Medium,2024Q2,104957777,39347882,10290495,6287735,10611028,66537139,4747184,9936888,18892400,9936888,0,4296545,44.8,8.3,0
UDYAM-TN-19-22-0435674,Medium,2024Q3,118556553,50276959,6484334,8637842,22532660,87931796,4817482,15798687,21340180,15798687,0,5477966,87.1,8.3,0
UDYAM-TN-19-22-0435674,Medium,2024Q4,98465969,33101059,8176827,6796753,14563091,62637730,2210105,9102962,17723874,9102962,0,4488911,53.4,8.3,0
UDYAM-TN-25-23-0978167,Small,2022Q1,10279324,4217593,865025,884258,1433246,7400121,142335,1265161,1850278,1265161,0,428776,68.0,12.8,0
UDYAM-TN-25-23-0978167,Small,2022Q2,9935707,4309941,947901,622333,1559868,7440043,437224,1302391,1788427,1302391,0,246231,11.3,12.8,0
UDYAM-TN-25-23-0978167,Small,2022Q3,9713121,3814375,871606,746081,2361280,7793342,316772,1270680,1748362,1270680,0,321070,92.0,12.8,0
UDYAM-TN-25-23-0978167,Small,2022Q4,8977223,4284626,612918,750775,1873704,7522023,417449,1263208,1615900,1263208,0,245338,39.7,12.8,0
UDYAM-TN-25-23-0978167,Small,2023Q1,12282205,5563350,774818,1219710,2741719,10299597,279672,1587183,2210797,1587183,0,174145,71.7,12.8,0
UDYAM-TN-25-23-0978167,Small,2023Q2,12017362,4413200,962935,1034107,1921058,8331299,411898,1403149,2163125,1403149,0,374425,28.6,12.8,0
UDYAM-TN-25-23-0978167,Small,2023Q3,11415058,3572440,867912,624636,2623536,7688524,2639,1142227,2054710,1142227,0,253277,41.6,12.8,0
UDYAM-TN-25-23-0978167,Small,2023Q4,7568321,2328986,422445,381049,1093721,4226200,193330,697938,1362298,697938,0,313962,93.2,12.8,0
UDYAM-TN-25-23-0978167,Small,2024Q1,9350970,3389955,892233,658689,1721456,6662333,65789,1115568,1683175,1115568,0,57012,61.0,12.8,0
