txn_id,timestamp,invoice_no,exporter_iec,importer_iec,exporter_district,hs_code,goods_description,quantity,unit,weight_kg,declared_value_usd,actual_value_usd,benchmark_value_usd,declared_unit_price,benchmark_unit_price,origin_country,origin_risk_score,port_of_export,port_hs_mismatch,transshipment_flag,bol_weight,bol_number,packing_list,letter_of_credit,port_arrival_record,transit_port,abnormal_route_flag,further_shipment_records,transshipment_count,shared_address_flag,related_party_flag,repeat_shipment_count_30d,payment_terms,bank_name,ad_code,price_deviation_pct,weight_to_value_ratio,is_round_invoice,is_ghost_shipment,is_duplicate_invoice,description_specificity,suspicious_filing_hour,days_to_gst_period,benford_first_digit,exporter_iec_age_days,exporter_is_shell,exporter_turnover_cap_ratio,fraud_type,is_fraud
23a4a597-fc89-4b24-a446-09de9353e3a1,2024-08-01 18:28:07,INV-ze6051,79259439985,25417188568,Virudhunagar,7204,general merchandise,8796.29,MTR,39117.42,385977.56,693286.35,693286.35,43.8796,78.8158,GB,0.1,INNSA1,0,0,39117.42,BOL-4317MAbc,True,True,True,,0,0,4,0,0,2,DA,Union Bank of India,572640,-44.33,0.101346,0,0,0,2,0,6,3,0.0,0,2.6754600800222605,misdescription,1
bb931312-352f-4ca1-8234-2fa66dd69fff,2025-07-05 07:57:32,INV-BK1885,23554302568,26863332929,Erode,7108,Upgradable 4thgeneration firmware goods,9230.8,KG,23654.61,522983131.34,522983131.34,522983131.34,56656.3172,56656.3172,PK,0.9,INNSA1,0,0,23654.61,BOL-4182jabK,True,True,True,,0,1,2,0,0,0,DA,ICICI Bank,958825,0.0,4.5e-05,0,0,0,4,0,2,5,1095.0,0,0.9143843407632785,clean,0
87582543-cffa-4f2a-8260-2e8b30ff970a,2025-01-27 16:32:13,INV-JO0722,59674763393,83965520324,Vellore,6110,Realigned directional product goods,2584.16,KG,11233.52,17219.07,17219.07,17219.07,6.6633,6.6633,VN,0.4,INNSA1,0,0,11233.52,BOL-4713ejFf,True,True,True,,0,1,0,0,0,2,LC,ICICI Bank,206006,0.0,0.652389,0,0,0,4,0,16,1,1095.0,0,2.4226334010407533,clean,0
3d6ea442-dd14-4700-9352-f0aeccaf53e0,2025-03-14 15:01:27,INV-RF8204,38582260988,15974502761,Krishnagiri,2601,Customer-focused heuristic support goods,4737.65,LTR,3215.83,500.41,500.41,500.41,0.1056,0.1056,US,0.1,INNSA1,0,0,3215.83,BOL-1171KdMF,True,True,True,,0,0,0,0,0,0,DP,ICICI Bank,614378,0.0,6.426356,0,0,0,4,0,3,5,4015.0,0,2.59076777468944,clean,0
e701d173-868e-418a-8ef4-6efa6631aaad,2026-01-12 07:15:32,INV-ET3928,27817357071,65625448273,Kancheepuram,0901,Adaptive 5thgeneration migration goods,5129.86,LTR,22803.0,15653.62,15653.62,15653.62,3.0515,3.0515,PK,0.9,INNSA1,0,0,22803.0,BOL-6873qEDa,True,True,True,,0,1,0,0,0,2,DA,Canara Bank,060691,0.0,1.456724,0,0,0,4,0,1,1,2920.0,0,1.8877191860894682,clean,0
08e33c67-cc05-45d2-ae39-cea55bb873dc,2024-11-26 01:57:00,INV-Xo8388,68144729673,67015992856,Namakkal,6110,Visionary 4thgeneration toolset goods,7234.48,NOS,7989.75,25613.66,25613.66,25613.66,3.5405,3.5405,DE,0.1,INNSA1,0,0,7989.75,BOL-9665RWAW,True,True,True,,0,0,4,0,0,0,LC,City Union Bank,837206,0.0,0.311933,0,0,0,4,0,15,2,2190.0,0,1.2956125824412894,clean,0
733ee609-debe-4138-aa53-481598535fc2,2025-11-20 06:34:56,INV-xZ8984,51224606478,43274994924,Madurai,2601,Virtual empowering archive goods,7629.0,NOS,31656.79,762.9,762.9,762.9,0.1,0.1,AE,0.5,INMAA4,0,0,31656.79,BOL-4122Dbdi,True,True,True,SG,0,1,2,0,0,2,CAD,State Bank of India,601352,0.0,41.495364,0,0,0,4,0,9,7,4745.0,0,1.7959239625426118,clean,0
5de14460-3a80-436c-a551-b1d649194696,2025-01-02 20:03:07,INV-Li4625,24216543511,40497782345,Ranipet,6110,Persevering object-oriented implementation goods,7534.55,NOS,36807.16,48362.66,48362.66,48362.66,6.4188,6.4188,SY,0.95,INNSA1,0,0,36807.16,BOL-6521LhLQ,True,True,True,,0,0,2,0,0,2,TT,Indian Bank,178829,0.0,0.761066,0,0,0,4,0,5,4,1825.0,0,2.336009418147391,clean,0
b8ed5291-8cda-478a-8148-e404df8fd4d9,2026-03-22 10:07:27,INV-At8538,10367310193,34802473857,Chennai,3004,Ergonomic mission-critical parallelism goods,893.15,LTR,2410.77,32019.41,32019.41,32019.41,35.8499,35.8499,KP,1.0,INNSA1,0,0,2410.77,BOL-0029ewdL,True,True,True,,0,1,4,0,0,0,CAD,Canara Bank,412596,0.0,0.075291,0,0,0,4,0,11,3,3650.0,0,2.7507812830157445,clean,0
0968a440-6748-495c-9285-ea14691cfc3e,2024-04-20 04:08:34,INV-rE9144,79874384915,76385218292,Vellore,2709,Profit-focused heuristic strategy goods,6469.8,MTR,16516.25,3511.8,3511.8,3511.8,0.5428,0.5428,NG,0.7,INNSA1,0,0,16516.25,BOL-8916zjUp,True,True,True,,0,1,2,0,0,0,TT,Indian Overseas Bank,893654,0.0,4.703075,0,0,0,4,1,9,3,1460.0,0,1.2851820662746816,clean,0
f04143f2-aef5-4712-8937-2e965ed00f56,2025-03-15 09:48:01,INV-wJ3716,13801540377,23051629300,Namakkal,0803,Synergized reciprocal function goods,2792.82,KG,3754.47,1397.39,1397.39,1397.39,0.5004,0.5004,NG,0.7,INNSA1,0,0,3754.47,BOL-9980Gjfq,True,True,True,,0,1,0,0,0,2,DA,Union Bank of India,816827,0.0,2.686765,0,0,0,4,0,4,1,730.0,0,1.5478682581799883,clean,0
9d43b700-34af-40c6-b0a7-2629d8e5aeb9,2024-12-11 09:58:34,INV-rv5327,72056249530,62357043054,Kancheepuram,2709,leverage rich info-mediaries products,9351.11,LTR,24246.73,3000.0,5481.28,5481.28,0.2844,0.5862,CN,0.1,INNSA1,0,0,24246.73,BOL-6175doGo,True,True,True,,0,1,4,0,0,3,DA,City Union Bank,969853,-51.48,9.117483,1,0,0,4,0,0,3,1825.0,0,2.8344270748179543,under_invoicing,1
bc37d973-519d-4287-91fd-557ed1eb8943,2025-08-26 19:29:56,INV-hK2882,48558462856,71326021168,Erode,8703,general cargo,2859.2,LTR,0.0,28776775.75,28776775.75,28776775.75,10064.6407,10064.6407,SY,0.95,INNSA1,0,0,0.0,,,True,,,0,1,3,0,0,0,DA,State Bank of India,330132,0.0,0.0,0,1,0,2,0,15,2,2920.0,0,2.8121532575706434,ghost_shipment,1
6393e4bc-460b-416b-899f-c1140fdfb9f1,2024-12-08 03:50:16,INV-Hx7298,16073204748,37657129971,Sivaganga,6110,Exclusive zero administration protocol goods,3651.0,LTR,13081.64,20964.41,20964.41,20964.41,5.7421,5.7421,AE,0.5,INNSA1,0,0,13081.64,BOL-3241HWbH,True,True,True,SG,0,1,2,0,0,1,CAD,ICICI Bank,796070,0.0,0.623993,0,0,0,5,1,1,2,365.0,0,2.567902640057378,clean,0
c158cb4a-1f4d-4e26-95e5-78b0f8b50d10,2024-05-11 08:00:01,INV-ad8476,14327118277,35253023365,Ranipet,2709,Customizable eco-centric info-mediaries goods,396.07,KG,1291.23,278.75,278.75,278.75,0.7038,0.7038,DE,0.1,INNSA1,0,0,1291.23,BOL-2502OXuT,True,True,True,,0,1,1,0,0,1,LC,Canara Bank,305521,0.0,4.632159,0,0,0,4,0,0,2,4380.0,0,0.7584194012035029,clean,0
12290138-2623-4f9f-8bfd-ffe082bb1db0,2025-11-07 04:30:59,INV-yF7312,93878467198,28882538395,Salem,7108,drive revolutionary solutions products,1360.84,PCS,4342.06,269066741.6,74602304.32,74602304.32,197721.4102,54820.8698,MM,0.85,INNSA1,0,0,4342.06,BOL-6112lSTW,True,True,True,,0,0,3,0,0,4,DP,Union Bank of India,001395,260.67,1.6e-05,0,0,0,4,1,0,2,3650.0,0,1.7731100360568797,over_invoicing,1
971edf05-661f-4aab-adeb-d85b46eb435f,2026-01-02 00:53:33,INV-tG3433,88691161836,25503093662,Namakkal,7204,Cross-group 24hour time-frame goods,9528.75,LTR,33869.62,2841.78,2841.78,2841.78,0.2982,0.2982,MM,0.85,INNSA1,0,0,33869.62,BOL-4600UIjz,True,True,True,,0,1,2,0,0,0,CAD,Canara Bank,017724,0.0,11.918447,0,0,0,4,0,5,2,5110.0,0,2.596823885737191,clean,0
2762ae76-4920-431f-b9d5-cff7cb205f2b,2025-12-28 04:15:40,INV-vn1475,37279866499,71034775273,Tiruchirappalli,6403,Digitized heuristic monitoring goods,1637.42,MTR,4112.5,5338.81,5338.81,5338.81,3.2605,3.2605,GB,0.1,INNSA1,0,0,4112.5,BOL-9402JUwA,True,True,True,,0,1,3,0,0,2,DP,Canara Bank,218868,0.0,0.770302,0,0,0,4,1,17,5,1460.0,0,1.3518152770799376,clean,0
6eb90b65-52d6-4199-8d4e-1baf552869e4,2025-08-31 03:47:22,INV-IT5933,50269695148,79356938291,Tiruppur,3004,Upgradable exuding matrices goods,4851.77,NOS,7591.06,153195.67,153195.67,153195.67,31.5752,31.5752,BD,0.35,INITP6,0,0,7591.06,BOL-1169jzdZ,True,True,True,,0,0,2,0,0,2,TT,Bank of Baroda,171937,0.0,0.049551,0,0,0,4,1,20,1,1825.0,0,1.4783912657676617,clean,0
5923ffc8-f54c-4524-ad19-5fa7cf1bae22,2025-11-16 23:09:30,INV-jR8821,27892445753,16382829215,Namakkal,7204,Persistent empowering project goods,2597.55,LTR,10317.48,582.77,582.77,582.77,0.2244,0.2244,KP,1.0,INNSA1,0,0,10317.48,BOL-9277RhnS,True,True,True,,0,1,4,0,0,1,TT,Axis Bank,988096,0.0,17.704347,0,0,0,4,0,5,5,365.0,0,1.9359023608192456,clean,0
02105163-b06b-4a19-914f-a3c5713d3824,2025-11-26 19:44:19,INV-lS3255,82821715242,33634339637,Vellore,0803,mixed goods,5687.16,MTR,0.0,2104.81,2104.81,2104.81,0.3701,0.3701,KP,1.0,INNSA1,0,0,0.0,,,True,,,0,1,4,0,0,4,LC,Axis Bank,067013,0.0,0.0,0,1,0,2,0,15,2,3650.0,0,0.8003159952005038,ghost_shipment,1
5e65646a-4ab7-479d-91f3-e45f66fdbf0d,2025-07-28 06:12:45,INV-lV1471,54902731721,91076525254,Thanjavur,8471,e-enable robust functionalities products,9316.06,PCS,16349.68,201000.0,808962.08,808962.08,21.6217,86.8352,NG,0.7,INNSA1,0,0,16349.68,BOL-9170fxUV,True,True,True,,0,1,3,0,0,1,DP,Union Bank of India,614281,-75.1,0.081168,1,0,0,4,0,17,2,4745.0,0,2.386335925551611,under_invoicing,1
d43cb4dd-eed8-43c2-a403-205fdf1f9853,2025-02-05 22:53:58,INV-pX7955,42172865814,22459425658,Chennai,6403,Team-oriented 24/7 challenge goods,7667.01,PCS,10365.39,34692.17,34692.17,34692.17,4.5249,4.5249,NG,0.7,INNSA1,0,0,10365.39,BOL-9822tUyg,True,True,True,,0,1,4,0,0,1,LC,Axis Bank,589941,0.0,0.298782,0,0,0,4,0,2,3,4745.0,0,2.9554623025284292,clean,0
40b55e4f-03e5-4d29-9699-9cf49fdcb289,2024-06-17 23:41:54,INV-zN4874,26127167951,18778650324,Tiruppur,7108,Face-to-face 5thgeneration productivity goods,8328.02,PCS,31300.15,448893760.66,448893760.66,448893760.66,53901.6406,53901.6406,NG,0.7,INITP6,0,0,31300.15,BOL-1417bmQg,True,True,True,,0,1,3,0,0,2,DA,ICICI Bank,668414,0.0,7e-05,0,0,0,4,0,6,4,4015.0,0,2.1222077429749326,clean,0
3eaec255-534b-4da2-9fc4-78e8e9d27695,2025-11-08 16:27:58,INV-yz5591,77048864986,33409236395,Madurai,7204,disintermediate seamless synergies products,9078.54,PCS,18363.2,886.49,2159.38,2159.38,0.0976,0.2379,PK,0.9,INMAA4,0,0,18363.2,BOL-7849FAgt,True,True,True,,0,1,3,0,0,4,CAD,Axis Bank,949529,-58.95,20.714602,0,0,0,4,0,1,8,2190.0,0,2.398100197054996,under_invoicing,1
ae88cf78-05d5-4344-b4c5-87d3444df68d,2025-01-17 22:33:49,INV-ZI3745,53912395156,21746819465,Tiruchirappalli,8471,Proactive logistical emulation goods,8427.27,KG,24109.3,965410.67,965410.67,965410.67,114.5579,114.5579,HK,0.45,INNSA1,0,0,24109.3,BOL-0511UjQy,True,True,True,OM,0,0,2,0,0,0,DA,Indian Overseas Bank,087821,0.0,0.024973,0,0,0,4,0,6,9,730.0,0,0.5594825175204922,clean,0
afff08ac-cf88-4b40-b554-35aa8796233e,2025-01-08 06:29:49,INV-CO8845,77819777745,74044236392,Krishnagiri,5201,Enterprise-wide bi-directional framework goods,4580.11,LTR,22623.16,7294.71,7294.71,7294.71,1.5927,1.5927,HK,0.45,INNSA1,0,0,22623.16,BOL-2131XFwL,True,True,True,SG,0,1,2,0,0,2,LC,ICICI Bank,849257,0.0,3.10131,0,0,0,4,0,1,7,2555.0,0,1.0980842709746879,clean,0
e363b8db-96d9-4076-a5b8-f4fa4023772f,2026-02-01 01:42:58,INV-on0423,32987508112,86623814626,Virudhunagar,0901,Multi-tiered intermediate benchmark goods,4886.2,PCS,21438.38,12475.48,12475.48,12475.48,2.5532,2.5532,MM,0.85,INNSA1,0,0,21438.38,BOL-0023kWdS,True,True,True,,0,0,0,0,0,2,DP,Federal Bank,806173,0.0,1.718442,0,0,0,4,0,6,1,730.0,0,2.2303765777547895,clean,0
fedbc9b6-e020-46d5-85f4-7a371591cd04,2024-05-12 20:48:52,INV-dd3897,25479657187,74737982617,Tirunelveli,6403,exploit ubiquitous mindshare products,2818.62,LTR,5409.97,59000.0,21129.73,21129.73,21.0091,7.4965,DE,0.1,INNSA1,0,0,5409.97,BOL-8491eETx,True,True,True,,0,1,1,0,0,1,TT,ICICI Bank,475434,180.25,0.091359,1,0,0,4,0,1,5,5110.0,0,2.6621396947818066,over_invoicing,1
bd6ac95d-2cc4-4dbd-b841-9a2d2d00f019,2025-02-18 19:47:05,INV-fQ5479,48434518266,12437010308,Chennai,0901,Front-line incremental firmware goods,9321.66,LTR,41764.41,36655.76,36655.76,36655.76,3.9323,3.9323,AE,0.5,INNSA1,0,0,41764.41,BOL-7234gprp,True,,True,SG,0,1,4,0,0,1,LC,Axis Bank,791423,0.0,1.139368,0,0,0,4,0,7,3,1460.0,0,2.9899128556238783,clean,0
e75021aa-89bd-42a7-8701-378f3ce651be,2024-05-21 18:30:46,INV-AE6580,71822666198,32514652874,Thoothukudi,6204,Triple-buffered scalable benchmark goods,6367.13,MTR,9265.18,31163.95,31163.95,31163.95,4.8945,4.8945,NG,0.7,INTUT1,0,0,9265.18,BOL-5334Nwre,True,True,True,,0,1,3,0,0,0,LC,State Bank of India,964168,0.0,0.297304,0,0,0,4,0,10,3,3285.0,0,2.5031699190861496,clean,0
ad90e2df-04dd-4d30-89d5-3d5d9d58777c,2025-08-31 03:03:11,INV-op9023,38752096569,90941995162,Thoothukudi,7204,strategize real-time communities products,2998.97,PCS,2461.25,128.73,580.34,580.34,0.0429,0.1935,BD,0.35,INTUT1,0,0,2461.25,BOL-0489EoJi,True,True,True,,0,1,3,0,0,1,LC,HDFC Bank,739267,-77.82,19.119461,0,0,0,4,1,20,1,1460.0,0,2.67479057912232,under_invoicing,1
51fc7204-45ec-4148-a21d-5519c163e353,2024-12-31 08:01:58,INV-WW6254,19138603674,62357043054,Dindigul,2709,Adaptive fault-tolerant product goods,7300.07,LTR,31114.77,4389.73,4389.73,4389.73,0.6013,0.6013,HK,0.45,INNSA1,0,0,31114.77,BOL-7670ixru,True,True,True,AE,0,0,2,0,0,2,LC,ICICI Bank,840160,0.0,7.088084,0,0,0,4,0,20,4,4380.0,0,2.336491391229119,clean,0
cd9eead1-100a-457a-9c77-a8355eaedbbd,2025-08-06 19:56:45,INV-jN1876,74651464145,80563442255,Kancheepuram,8471,Sharable grid-enabled budgetary management goods,6497.56,KG,5943.14,564908.3,564908.3,564908.3,86.9416,86.9416,HK,0.45,INNSA1,0,0,5943.14,BOL-6443fZjy,True,True,True,OM,0,0,3,0,0,1,CAD,Union Bank of India,823625,0.0,0.010521,0,0,0,5,0,1,5,2920.0,0,2.5699388242451393,clean,0
ca8145f6-45f0-43ee-a17d-82b3b0fdcf9d,2025-01-21 17:50:37,INV-dR3977-DUP,73848908133,27817357071,Thanjavur,6110,aggregate plug-and-play vortals products,5498.08,NOS,22857.09,36578.56,36578.56,36578.56,6.653,6.653,IR,0.98,INNSA1,0,0,22857.09,BOL-4103ywPN,True,True,True,,0,1,4,0,0,3,DA,Punjab National Bank,389273,0.0,0.624877,0,0,1,4,0,10,3,0.0,0,1.5853722115208475,duplicate_invoice,1
2ee90c4b-bfce-4acd-b5dc-e8f0a068a17e,2025-11-26 07:46:27,INV-ve6391,82678290513,22906666886,Dharmapuri,5201,strategize efficient deliverables products,8812.44,NOS,25015.16,13387.67,13387.67,13387.67,1.5192,1.5192,MM,0.85,INNSA1,0,0,25015.16,BOL-1959RJHP,True,True,True,,1,1,1,0,0,2,DA,Federal Bank,411926,0.0,1.868522,0,0,0,4,0,15,1,1825.0,0,1.7472812163656521,round_tripping,1
170c5fe2-facc-4001-85bf-5a25f3d50193,2025-12-29 04:53:58,INV-IB7511,74808488318,84159537279,Tiruchirappalli,6204,transition proactive communities products,7381.38,KG,11206.12,6069.68,30313.9,30313.9,0.8223,4.1068,IR,0.98,INNSA1,0,0,11206.12,BOL-0329jDrF,True,True,True,,0,1,2,0,0,0,DP,Indian Bank,417525,-79.98,1.846246,0,0,0,4,1,18,6,4015.0,0,1.3547422390210688,under_invoicing,1
ab2f48ec-940c-4959-904a-ca999e9c4bee,2024-09-25 14:28:52,INV-xA9873,71286617822,71195033288,Virudhunagar,8471,Team-oriented secondary functionalities goods,6331.83,PCS,19295.58,488550.63,488550.63,488550.63,77.1578,77.1578,MM,0.85,INNSA1,0,0,19295.58,BOL-1336efBH,True,True,True,,0,1,3,0,0,2,DA,City Union Bank,032029,0.0,0.039496,0,0,0,4,0,14,4,1460.0,0,0.9599422122928614,clean,0
7608adad-75db-4812-a5fa-8cfdcaa8fc02,2024-10-23 18:42:58,INV-wM9357,16073204748,84835400256,Sivaganga,6110,Team-oriented 5thgeneration capability goods,6580.16,LTR,8904.96,19771.58,19771.58,19771.58,3.0047,3.0047,KP,1.0,INNSA1,0,0,8904.96,BOL-2169eWNx,True,True,True,,0,1,3,0,0,2,DA,ICICI Bank,796070,0.0,0.450392,0,0,0,4,0,12,1,365.0,0,2.567902640057378,clean,0
faa85795-fb24-4a51-a82e-af63fbfd93e8,2024-10-13 21:09:16,INV-qQ5376,94758274910,62724165061,Krishnagiri,6204,Decentralized next generation artificial intelligence goods,1004.3,LTR,2848.11,4876.24,4876.24,4876.24,4.8553,4.8553,GB,0.1,INNSA1,0,0,2848.11,BOL-8411RyLy,True,True,True,,0,1,2,0,0,2,DP,Indian Overseas Bank,898200,0.0,0.584079,0,0,0,6,0,2,4,2190.0,0,1.3056062712517378,clean,0
d2f2c50c-a3bd-4543-9a0e-1c3d04c62941,2025-01-02 10:27:07,INV-Uf6097,62534974590,54435060638,Tiruchirappalli,6110,Integrated systematic monitoring goods,1466.13,LTR,6688.62,8197.99,8197.99,8197.99,5.5916,5.5916,JP,0.1,INNSA1,0,0,6688.62,BOL-5100VFBU,True,True,True,,0,1,0,0,0,1,DP,Bank of Baroda,325036,0.0,0.815886,0,0,0,4,0,5,8,4380.0,0,0.8503387774153648,clean,0
5d7fec4d-2814-42de-bfb7-e105ffe1474c,2025-04-23 01:56:07,INV-FO3976,68577761231,86723778372,Tiruppur,6403,Reduced cohesive ability goods,2985.44,MTR,7593.2,25406.74,25406.74,25406.74,8.5102,8.5102,NG,0.7,INITP6,0,0,7593.2,BOL-7278uBIv,True,True,True,,0,1,0,0,0,1,DA,HDFC Bank,617779,0.0,0.298866,0,0,0,4,0,12,2,4380.0,0,2.2012037878409485,clean,0
3c30670b-3872-42b1-b6ee-242c84cd2b87,2026-04-07 12:51:49,INV-JU6920,68987115138,93092880815,Namakkal,8471,incubate mission-critical networks products,3804.64,KG,12033.96,129000.0,305543.62,305543.62,33.9959,80.3083,DE,0.1,INNSA1,0,0,12033.96,BOL-2887vxdp,True,True,True,,0,1,3,0,0,1,TT,Bank of Baroda,559484,-57.67,0.09304,1,0,0,4,0,0,1,3650.0,0,1.1563856773507646,under_invoicing,1
50c1a3d6-ee05-4cc5-bf7a-72877ea97a98,2024-07-26 18:08:08,INV-AD4567,36899245659,74156455993,Kancheepuram,3004,Multi-tiered object-oriented groupware goods,99.17,NOS,232.31,1356.35,1356.35,1356.35,13.677,13.677,KP,1.0,INNSA1,0,0,232.31,BOL-4378Lomg,True,True,True,,0,1,0,0,0,2,DP,Canara Bank,800710,0.0,0.171277,0,0,0,4,0,15,1,365.0,0,1.6063903581861136,clean,0
e883acdf-f223-485a-b867-1b4066e80eb7,2025-05-19 17:12:06,INV-tE4221,62451176496,16073204748,Madurai,8471,Switchable explicit knowledge user goods,8702.01,LTR,40305.61,666461.76,666461.76,666461.76,76.5871,76.5871,DE,0.1,INMAA4,0,0,40305.61,BOL-7491jWhp,True,True,True,,0,1,0,0,0,1,DA,City Union Bank,378917,0.0,0.060477,0,0,0,5,0,8,6,4015.0,0,1.3148113049989023,clean,0
e4ff2646-fe53-4056-ae79-25bc5ab0e68a,2024-12-25 20:37:19,INV-Qq0807,14908720923,47352681348,Perambalur,0803,Synergistic modular architecture goods,4360.95,NOS,11154.27,1594.92,1594.92,1594.92,0.3657,0.3657,KP,1.0,INNSA1,0,0,11154.27,BOL-6104fAuq,True,True,True,,0,1,2,0,0,2,DA,Federal Bank,636294,0.0,6.993609,0,0,0,4,0,14,1,365.0,0,1.2045252639532926,clean,0
35d27f81-5e88-45fc-9944-95eb3dff7519,2025-06-19 07:54:06,INV-Zf8928,48096353527,58489444452,Perambalur,8471,Synergistic high-level attitude goods,8075.15,LTR,28547.47,556817.8,556817.8,556817.8,68.9545,68.9545,NG,0.7,INNSA1,0,0,28547.47,BOL-3836cJYv,True,True,True,,0,1,2,0,0,2,DP,Federal Bank,429654,0.0,0.051269,0,0,0,4,0,8,5,4745.0,0,1.834288651217479,clean,0
f6464fbc-9faf-4c66-891f-5bcbd6d9f3de,2024-11-01 00:28:21,INV-If7398,16477104838,89489501949,Perambalur,5201,Centralized next generation paradigm goods,885.96,NOS,3403.88,1537.57,1537.57,1537.57,1.7355,1.7355,DE,0.1,INNSA1,0,0,3403.88,BOL-1687WsHy,True,True,True,,0,1,0,0,0,2,CAD,ICICI Bank,403405,0.0,2.213808,0,0,0,5,0,6,1,1825.0,0,2.738477879375635,clean,0
3d665190-a25a-483a-aa17-ff13008dd957,2025-07-02 07:42:00,INV-Sk4256,51962749626,38752096569,Thanjavur,8471,Horizontal modular installation goods,5864.37,PCS,26911.54,545861.28,545861.28,545861.28,93.081,93.081,KP,1.0,INNSA1,0,0,26911.54,BOL-8668FJhT,True,True,True,,0,1,1,0,0,2,CAD,Union Bank of India,275554,0.0,0.049301,0,0,0,4,0,5,5,0.0,0,2.7788389582484347,clean,0
fedea91a-068c-4439-9054-1493ec3e5bdb,2024-10-19 01:56:32,INV-mR4526-DUP,60395842082,47126157791,Tirunelveli,8517,extend B2B synergies products,7626.42,LTR,20484.54,558961.54,558961.54,558961.54,73.2928,73.2928,CN,0.1,INNSA1,0,0,20484.54,BOL-7891fWqi,True,True,True,,0,1,3,0,0,2,LC,Canara Bank,011244,0.0,0.036647,0,0,1,4,0,8,5,3650.0,0,2.119086799666652,duplicate_invoice,1
e54759c6-5ebe-4da2-b997-8dc096c0bfc2,2026-04-04 17:28:45,INV-nh9976,28264622535,27739858588,Virudhunagar,7108,Face-to-face multi-tasking success goods,2105.96,NOS,8795.01,117666135.44,117666135.44,117666135.44,55872.8891,55872.8891,LK,0.1,INNSA1,0,0,8795.01,BOL-3232ZEbr,True,True,True,,0,1,3,0,0,2,LC,Indian Bank,811890,0.0,7.5e-05,0,0,0,4,0,3,1,2920.0,0,1.0871554535517143,clean,0
bcb60baa-e205-4ff3-9fa7-d430bb97309a,2025-06-15 01:35:50,INV-Hz7351,89344244314,89549727015,Thanjavur,3004,Cross-group zero administration framework goods,2376.05,PCS,11390.75,64296.89,64296.89,64296.89,27.0604,27.0604,VN,0.4,INNSA1,0,0,11390.75,BOL-7060PHsi,True,,True,,0,1,1,0,0,1,LC,Axis Bank,147584,0.0,0.177159,0,0,0,5,0,4,6,1825.0,0,2.583314857881257,clean,0
db01c1bd-1733-4d3a-b7b2-0f3c043d0043,2025-11-06 12:19:15,INV-Lj4053,14783688301,71264606256,Tiruchirappalli,0901,Inverse user-facing database goods,9829.59,KG,41796.75,30869.26,30869.26,30869.26,3.1404,3.1404,JP,0.1,INNSA1,0,0,41796.75,BOL-2810uQrM,True,True,True,,0,1,4,0,0,2,TT,City Union Bank,238147,0.0,1.353993,0,0,0,4,0,1,3,0.0,0,0.9260825211888227,clean,0
f9c7165b-1139-4b79-b15f-179a0d1f749b,2024-11-07 10:43:01,INV-bs2089,65987174971,40961091762,Tiruchirappalli,8517,Vision-oriented asynchronous ability goods,1600.33,PCS,6797.5,25954.85,25954.85,25954.85,16.2184,16.2184,IR,0.98,INNSA1,0,0,6797.5,BOL-9360sePU,True,True,True,,0,1,1,0,0,1,DA,City Union Bank,093535,0.0,0.261897,0,0,0,4,0,0,2,2190.0,0,1.1016320436182776,clean,0
6acf9126-5f32-4829-b867-7a95dd490efe,2024-10-05 20:14:29,INV-Mu7643,95443469938,16709601209,Coimbatore,0901,User-centric scalable application goods,4368.6,KG,21813.02,13886.84,13886.84,13886.84,3.1788,3.1788,BD,0.35,INICJ4,0,0,21813.02,BOL-0635serQ,True,True,True,,0,1,1,0,0,2,DA,Indian Bank,847687,0.0,1.570769,0,0,0,4,0,2,1,0.0,0,1.1968488281835141,clean,0
da2dc5d6-3ad7-43fd-aa50-6b52079cf479,2024-12-05 10:25:58,INV-KN2092,31037622979,93189703758,Virudhunagar,8542,Cross-platform real-time moratorium goods,1579.39,PCS,3921.93,240713.7,240713.7,240713.7,152.4092,152.4092,AE,0.5,INNSA1,0,0,3921.93,BOL-6865zLBH,True,True,True,AE,0,0,4,0,0,2,DP,Axis Bank,196879,0.0,0.016293,0,0,0,4,0,2,2,4745.0,0,2.8926674238761536,clean,0
691e55c7-39ba-4a4e-b602-dc37593023ee,2026-04-12 18:04:33,INV-uF1309,87704954732,82048074598,Namakkal,8703,Cross-platform fresh-thinking monitoring goods,3153.49,LTR,13424.85,61145347.74,61145347.74,61145347.74,19389.7263,19389.7263,HK,0.45,INNSA1,0,1,13424.85,BOL-1850JCAd,True,True,True,AE,0,1,2,0,0,1,LC,Canara Bank,144811,0.0,0.00022,0,0,0,4,0,1,6,3650.0,0,2.090277426130645,clean,0
c42e454e-0ef1-4a75-a804-b78962c8a94a,2025-09-28 19:29:21,INV-gQ4634,99859630534,74156455993,Tiruchirappalli,8542,enhance collaborative metrics products,1117.2,LTR,2133.73,56993.68,158983.76,158983.76,51.0148,142.3056,SG,0.1,INNSA1,0,1,2133.73,BOL-6343SWUb,True,True,True,SG,0,0,0,0,0,2,DA,ICICI Bank,725255,-64.15,0.037438,0,0,0,4,0,17,5,1095.0,0,0.8504282137520792,under_invoicing,1
